Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,RSI,Middle Band,Upper Band,Lower Band,Daily Return,Volatility,Sharpe Ratio
2024-04-01 00:00:00-04:00,2235.699951171875,2264.199951171875,2230.0,2236.5,400,0.0,0.0,,,,,,,,,
2024-04-02 00:00:00-04:00,2252.0,2279.199951171875,2247.60009765625,2261.0,435,0.0,0.0,,,,,,,0.010954616588419341,,
2024-04-03 00:00:00-04:00,2281.699951171875,2298.800048828125,2267.89990234375,2294.39990234375,285,0.0,0.0,,,,,,,0.014772181487726632,,
2024-04-04 00:00:00-04:00,2301.699951171875,2302.89990234375,2280.0,2288.800048828125,251,0.0,0.0,,,,,,,-0.0024406615036484114,,
2024-04-05 00:00:00-04:00,2289.199951171875,2328.39990234375,2267.39990234375,2325.699951171875,344,0.0,0.0,,,,,,,0.016121942308871873,,
2024-04-08 00:00:00-04:00,2325.60009765625,2341.800048828125,2319.0,2331.699951171875,202,0.0,0.0,,,,,,,0.0025798684808746586,,
2024-04-09 00:00:00-04:00,2337.800048828125,2364.699951171875,2337.800048828125,2343.5,211,0.0,0.0,,,,,,,0.005060706383852809,,
2024-04-10 00:00:00-04:00,2346.60009765625,2358.10009765625,2327.699951171875,2329.60009765625,377,0.0,0.0,,,,,,,-0.00593125766748448,,
2024-04-11 00:00:00-04:00,2341.5,2376.300048828125,2330.60009765625,2354.800048828125,283,0.0,0.0,,,,,,,0.010817286278974603,,
2024-04-12 00:00:00-04:00,2377.300048828125,2429.0,2334.300048828125,2356.199951171875,584,0.0,0.0,,,,,,,0.000594488837575291,,
2024-04-15 00:00:00-04:00,2362.10009765625,2384.699951171875,2326.0,2365.800048828125,1801,0.0,0.0,,,,,,,0.00407439854647107,,
2024-04-16 00:00:00-04:00,2384.0,2390.800048828125,2371.39990234375,2390.800048828125,41,0.0,0.0,,,,,,,0.010567249760766284,,
2024-04-17 00:00:00-04:00,2384.199951171875,2391.39990234375,2369.300048828125,2371.699951171875,37,0.0,0.0,,,,,,,-0.007988998354593546,,
2024-04-18 00:00:00-04:00,2368.39990234375,2384.39990234375,2368.39990234375,2382.300048828125,128,0.0,0.0,,,82.69062969738572,,,,0.004469409231556698,,
2024-04-19 00:00:00-04:00,2379.300048828125,2399.800048828125,2377.300048828125,2398.39990234375,160,0.0,0.0,,,83.85616203367124,,,,0.006758113245871167,,
2024-04-22 00:00:00-04:00,2383.300048828125,2383.300048828125,2326.89990234375,2332.199951171875,53,0.0,0.0,,,62.6780738248323,,,,-0.027601715254901182,,
2024-04-23 00:00:00-04:00,2327.699951171875,2330.800048828125,2294.199951171875,2327.699951171875,171,0.0,0.0,,,56.60978444069041,,,,-0.0019295086588689836,,
2024-04-24 00:00:00-04:00,2321.300048828125,2328.699951171875,2314.60009765625,2324.5,95,0.0,0.0,,,57.15430583266713,,,,-0.0013747266567858407,,
2024-04-25 00:00:00-04:00,2315.0,2329.800048828125,2305.0,2329.800048828125,1024,0.0,0.0,,,50.94082136158599,,,,0.0022800812338674703,,
2024-04-26 00:00:00-04:00,2347.89990234375,2347.89990234375,2332.800048828125,2334.800048828125,717,0.0,0.0,,,50.714637863537824,2334.0099975585936,2415.89078243742,2252.129212679767,0.002146106916992796,,
2024-04-29 00:00:00-04:00,2334.800048828125,2345.5,2327.89990234375,2345.39990234375,405,0.0,0.0,,,50.440404479426284,2339.4549926757813,2407.3167248567916,2271.593260494771,0.004539940591891556,,
2024-04-30 00:00:00-04:00,2322.5,2322.5,2291.39990234375,2291.39990234375,113,0.0,0.0,,,42.53318520724291,2340.974987792969,2402.5040445613326,2279.445931024605,-0.02302379220960915,,
2024-05-01 00:00:00-04:00,2287.699951171875,2327.300048828125,2283.800048828125,2299.89990234375,42,0.0,0.0,,,38.519410263714924,2341.2499877929686,2401.946089267324,2280.553886318613,0.0037095227207202264,,
2024-05-02 00:00:00-04:00,2321.699951171875,2324.699951171875,2292.300048828125,2299.199951171875,56,0.0,0.0,,,38.045297116394906,2341.769982910156,2400.727382466038,2282.8125833542745,-0.00030433984155642246,,
2024-05-03 00:00:00-04:00,2300.0,2301.0,2277.60009765625,2299.0,194,0.0,0.0,,,35.414820950912755,2340.4349853515623,2402.0727424400943,2278.7972282630303,-8.696554285025915e-05,,
2024-05-06 00:00:00-04:00,2322.800048828125,2325.5,2314.199951171875,2321.60009765625,9,0.0,0.0,,,34.73080408079271,2339.9299926757812,2402.0328174952033,2277.827167856359,0.009830403504240914,,
2024-05-07 00:00:00-04:00,2324.300048828125,2324.300048828125,2315.199951171875,2315.199951171875,25,0.0,0.0,,,36.79288784592312,2338.514990234375,2401.557831812109,2275.4721486566414,-0.002756782484130804,,
2024-05-08 00:00:00-04:00,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625,4,0.0,0.0,,,33.23570869411357,2337.714990234375,2401.634143059482,2273.7958374092677,-0.0006910217473075075,,
2024-05-09 00:00:00-04:00,2310.699951171875,2339.5,2310.699951171875,2332.10009765625,5,0.0,0.0,,,34.0087151101166,2336.5799926757813,2400.02618101018,2273.1338043413825,0.007996196066356154,,
2024-05-10 00:00:00-04:00,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125,126,0.0,0.0,,,59.95466152627527,2337.1349975585936,2401.491501074056,2272.778494043131,0.01509367081080737,,
2024-05-13 00:00:00-04:00,2358.300048828125,2358.300048828125,2336.10009765625,2336.10009765625,14,0.0,0.0,,,52.06900408545172,2335.65,2398.5762548101256,2272.7237451898745,-0.013179550765995973,0.00998445090671664,0.1418899833772766
2024-05-14 00:00:00-04:00,2336.0,2358.0,2336.0,2353.39990234375,6,0.0,0.0,,,56.655908416175606,2333.779992675781,2391.840273393148,2275.7197119584143,0.007405420985537647,0.009889155190227143,0.1432572900246617
2024-05-15 00:00:00-04:00,2361.60009765625,2388.699951171875,2356.0,2388.699951171875,29,0.0,0.0,,,61.91825080030036,2334.629992675781,2395.459453205363,2273.800532146199,0.014999596453186603,0.009899853442331057,0.1431024793889957
2024-05-16 00:00:00-04:00,2389.5,2392.199951171875,2380.0,2380.0,7,0.0,0.0,,,59.01117032926919,2334.514990234375,2394.972542675948,2274.0574377928024,-0.0036421280821004043,0.009918302283212556,0.14283629725453262
2024-05-17 00:00:00-04:00,2380.699951171875,2415.800048828125,2380.699951171875,2412.199951171875,213,0.0,0.0,,,62.26140467076376,2335.2049926757813,2398.957719622744,2271.4522657288185,0.013529391248686906,0.00979570268686769,0.14462398650425615
2024-05-20 00:00:00-04:00,2415.800048828125,2435.800048828125,2409.699951171875,2433.89990234375,40,0.0,0.0,,,79.67518363960271,2340.289990234375,2417.777455209227,2262.8025252595235,0.008995917258572517,0.009894944334557499,0.14317347579587092
2024-05-21 00:00:00-04:00,2429.5,2429.5,2421.0,2421.699951171875,6,0.0,0.0,,,74.97954642635762,2344.989990234375,2430.2730878259135,2259.7068926428365,-0.005012511467758718,0.00994000607152582,0.142524417288187
2024-05-22 00:00:00-04:00,2417.5,2417.60009765625,2375.800048828125,2389.199951171875,180,0.0,0.0,,,66.32803475376842,2348.224987792969,2435.1285747246293,2261.3214008613086,-0.013420324835978548,0.01021405492691268,0.13870040677502707
2024-05-23 00:00:00-04:00,2371.199951171875,2371.199951171875,2335.0,2335.0,365,0.0,0.0,,,55.46117152084382,2348.4849853515625,2435.1873542917024,2261.7826164114226,-0.022685397739645285,0.010900057671972104,0.12997119976971108
2024-05-24 00:00:00-04:00,2342.60009765625,2345.39990234375,2332.5,2332.5,25,0.0,0.0,,,51.76089168658447,2348.369982910156,2435.154842688456,2261.585123131856,-0.0010706638115631772,0.010899987819650153,0.12997203268716392
2024-05-28 00:00:00-04:00,2336.89990234375,2359.699951171875,2336.89990234375,2355.199951171875,26,0.0,0.0,,,56.13874830082864,2348.8599853515625,2435.684892646337,2262.035078056788,0.009732026225884205,0.011026121091310306,0.12848521809739197
2024-05-29 00:00:00-04:00,2340.300048828125,2340.300048828125,2340.300048828125,2340.300048828125,119317,0.0,0.0,,,53.93689194219234,2351.3049926757812,2433.9713883937584,2268.638596957804,-0.006326385297492965,0.010893639532930086,0.13004777410733795
2024-05-30 00:00:00-04:00,2336.89990234375,2349.5,2320.800048828125,2342.89990234375,32587,0.0,0.0,,,51.67076590241603,2353.4549926757813,2432.6561940106376,2274.253791340925,0.0011109060639156176,0.010808706324283117,0.13106967019748497
