Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,RSI,Middle Band,Upper Band,Lower Band,Daily Return,Volatility,Sharpe Ratio
2024-04-01 00:00:00-04:00,49.11041278830722,49.385705189137255,48.23537301374518,48.648311614990234,237400,0.0,0.0,,,,,,,,,
2024-04-02 00:00:00-04:00,48.93344185071383,49.366044764445554,48.65814942839163,49.12024688720703,251200,0.0,0.0,,,,,,,0.00970095891408862,,
2024-04-03 00:00:00-04:00,49.18906907864673,49.788816488055346,48.83511954190867,49.552852630615234,352800,0.0,0.0,,,,,,,0.008807075917219631,,
2024-04-04 00:00:00-04:00,49.52335596474615,50.811338210120596,49.100583309797976,50.250919342041016,363600,0.0,0.0,,,,,,,0.014087316357534796,,
2024-04-05 00:00:00-04:00,50.65402943907978,53.31847765695768,50.40823154996385,53.00385665893555,459200,0.0,0.0,,,,,,,0.05478381993682979,,
2024-04-08 00:00:00-04:00,53.505279843802136,53.5446084040982,52.345117319691916,52.571250915527344,264600,0.0,0.0,,,,,,,-0.008161778607769898,,
2024-04-09 00:00:00-04:00,53.38729622328188,54.27217004903893,52.6990614422017,52.97435760498047,280900,0.0,0.0,,,,,,,0.0076678162005474615,,
2024-04-10 00:00:00-04:00,52.12881729228944,52.74331202119151,51.32260050801618,52.55158996582031,233600,0.0,0.0,,,,,,,-0.007980609077181344,,
2024-04-11 00:00:00-04:00,52.699060195423634,52.984186615930575,51.75519730399833,52.610572814941406,219500,0.0,0.0,,,,,,,0.0011223799158019965,,
2024-04-12 00:00:00-04:00,54.27216753755709,55.83544205700107,51.942004904997155,52.40410232543945,521800,0.0,0.0,,,,,,,-0.003924505635553799,,
2024-04-15 00:00:00-04:00,52.69906452811662,52.69906452811662,51.11612931469098,52.15830993652344,258300,0.0,0.0,,,,,,,-0.004690327245557957,,
2024-04-16 00:00:00-04:00,51.61755439889484,52.197637541210305,50.88016076462492,51.804359436035156,213500,0.0,0.0,,,,,,,-0.006786080701599362,,
2024-04-17 00:00:00-04:00,51.98133591566195,52.817050978964176,51.58806154814746,52.187808990478516,188500,0.0,0.0,,,,,,,0.007401878116393368,,
2024-04-18 00:00:00-04:00,52.88586972977074,52.98418737590444,51.814190884371186,52.16814041137695,136200,0.0,0.0,,,75.57145581000397,,,,-0.0003768807214181713,,
2024-04-19 00:00:00-04:00,51.89284398782911,52.9743568427005,51.89284398782911,52.78754806518555,156300,0.0,0.0,,,77.58848290752582,,,,0.011873293717663547,,
2024-04-22 00:00:00-04:00,50.89982439488944,51.55856089948029,50.349235804791505,50.516380310058594,291500,0.0,0.0,,,57.505303101145266,,,,-0.04302468741913079,,
2024-04-23 00:00:00-04:00,50.03461577656944,50.76217915051662,49.42503808525888,50.71302032470703,256000,0.0,0.0,,,56.399150121257954,,,,0.0038925990627496354,,
2024-04-24 00:00:00-04:00,50.38856547177243,52.177973740674986,50.2804138043259,51.9813346862793,237300,0.0,0.0,,,58.979597169401224,,,,0.02500963960441438,,
2024-04-25 00:00:00-04:00,54.075533261026166,58.98166056532631,53.94771731406555,58.2639274597168,959800,0.0,0.0,,,69.97760716570697,,,,0.12086247518180437,,
2024-04-26 00:00:00-04:00,58.03779200075442,58.16560794361692,57.22174502073508,57.398719787597656,314100,0.0,0.0,,,67.75128573143895,52.18338050842285,56.86286954369473,47.50389147315097,-0.0148498000365207,,
2024-04-29 00:00:00-04:00,57.09393361621755,57.585529396450575,55.85511390028471,56.79897689819336,295400,0.0,0.0,,,63.86318792164389,52.59091377258301,57.392208213665334,47.78961933150068,-0.010448715435180889,,
2024-04-30 00:00:00-04:00,55.66830427964552,56.19922861457932,54.793264403872094,55.029232025146484,274700,0.0,0.0,,,58.181825511059394,52.88636302947998,57.512446890550414,48.26027916840955,-0.03115804138900191,,
2024-05-01 00:00:00-04:00,54.862085371793476,56.287713807872656,54.665446320165664,54.94074249267578,324500,0.0,0.0,,,57.679866589286306,53.15575752258301,57.587932039787475,48.72358300537854,-0.0016080459278491332,,
2024-05-02 00:00:00-04:00,54.48847106057578,55.589648239594474,54.39998742624288,55.23569869995117,120000,0.0,0.0,,,59.27837087584073,53.40499649047852,57.70812830471675,49.10186467624028,0.0053686243376618314,,
2024-05-03 00:00:00-04:00,55.294690083274766,55.628975334066496,54.527798184059726,54.70477294921875,336800,0.0,0.0,,,58.19100851715677,53.49004230499268,57.82689372333722,49.15319088664813,-0.009612003889305165,,
2024-05-06 00:00:00-04:00,55.51098612733017,56.14022802985164,55.216029454345424,55.65846633911133,244100,0.0,0.0,,,61.93665343983169,53.644403076171876,58.06256347660036,49.22624267574339,0.017433458517008615,,
2024-05-07 00:00:00-04:00,55.64863827776228,56.12057350571679,55.540490361541444,55.90427017211914,247400,0.0,0.0,,,61.6093299046466,53.79089870452881,58.308687876560924,49.27310953249669,0.004416288287754755,,
2024-05-08 00:00:00-04:00,55.56998228898203,56.43519183203559,55.46183062727811,56.11073684692383,276500,0.0,0.0,,,62.173652477374226,53.96885604858399,58.56088293267292,49.37682916449506,0.003693218320693914,,
2024-05-09 00:00:00-04:00,56.277882775767786,57.752670017002416,56.24838448055012,57.58552551269531,282200,0.0,0.0,,,64.07152467426286,54.21760368347168,59.03336145294221,49.40184591400115,0.02628353767292113,,
2024-05-10 00:00:00-04:00,58.34258391778073,58.627710353690404,57.09393025933503,57.13325881958008,146600,0.0,0.0,,,71.7236960522318,54.45406150817871,59.358490127452086,49.549632888905336,-0.007853825923938573,,
2024-05-13 00:00:00-04:00,57.08409930043886,57.57569504579048,56.38603049160035,57.103763580322266,109400,0.0,0.0,,,71.2141016137353,54.701334190368655,59.617072943920576,49.785595436816735,-0.0005162534024351073,0.027839038641137903,0.059371264554904955
2024-05-14 00:00:00-04:00,57.39871979022633,57.919810075691196,57.08409881591797,57.08409881591797,115600,0.0,0.0,,,68.46975393617888,54.965321159362794,59.79227699922964,50.138365319495946,-0.0003443689727496979,0.027849837286087774,0.05934824362305651
